category,vtype,priority,rank,buggy_length,final_label,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOu1ut,Coun1ath,Coun1athLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,location_count,method_count,file_count,life_time,project,origin commit,buggy commit,buggy path,fixer,fixer path,method,resolution,mark-all,mark-human,Name,File,buggy start,buggy end,field
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,1,2,2,24,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/JavaClass.java,,,getInterfaceIndices()[I,unfixed,0,,org.apache.commons.bcel6.classfile.JavaClass.getInterfaceIndices(),main\java\org\apache\commons\bcel6\classfile\JavaClass.java,416,416,interfaces
BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,19,4,0,Static Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,0,5,1,2,0,1,2,0,1,3,1,2,2,2,2,1,0,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,2,2,2,1,2,2,24,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/JavaClass.java,,,Debug(Ljava/lang/String;)V,unfixed,0,,org.apache.commons.bcel6.classfile.JavaClass.Debug(String),main\java\org\apache\commons\bcel6\classfile\JavaClass.java,220,223,NO_FIELD
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,1,2,2,24,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/JavaClass.java,,,setFields([Lorg/apache/commons/bcel6/classfile/Field;)V,unfixed,0,,org.apache.commons.bcel6.classfile.JavaClass.setFields(Field[]),main\java\org\apache\commons\bcel6\classfile\JavaClass.java,522,522,fields
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,11,0,8,1,4,3,1,3,0,2,6,2,4,3,3,3,3,3,-1,-1,-1,-1,3,-1,2,3,-1,-1,0.38,3,3,3,3,2,2,8,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/LineNumberTable.java,,,getLineNumberTable()[Lorg/apache/commons/bcel6/classfile/LineNumber;,unfixed,0,,org.apache.commons.bcel6.classfile.Code.getLineNumberTable(),main\java\org\apache\commons\bcel6\classfile\Code.java,115,115,line_number_table
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,0,Public Class,2,2,2,1,12,0,8,4,1,12,4,0,-1,0,1,-1,-1,-1,11,1,11,41,1,0,0,10,-1,191,23,99,31,58,70,-1,-1,-1,52,76,29,47,-1,-1,-1,-1,-1,7,7,8,5,-1,2,2,-1,18,9,0.71,24,24,26,15,2,2,8,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/LineNumberTable.java,,,<init>(II[Lorg/apache/commons/bcel6/classfile/LineNumber;Lorg/apache/commons/bcel6/classfile/Constan1ool;)V,unfixed,0,,org.apache.commons.bcel6.classfile.LineNumberTable,main\java\org\apache\commons\bcel6\classfile\LineNumberTable.java,59,59,line_number_table
DODGY_CODE,IM_AVERAGE_COMPUTATION_COULD_OVERFLOW,2,17,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,43,0,28,7,22,15,3,10,1,15,21,7,14,7,7,8,5,5,-1,-1,-1,-1,4,-1,2,4,-1,-1,0.54,7,7,8,5,2,2,8,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/LineNumberTable.java,,,getSourceLine(I)I,unfixed,0,,org.apache.commons.bcel6.classfile.LineNumberTable.getSourceLine(int),main\java\org\apache\commons\bcel6\classfile\LineNumberTable.java,168,168,NO_FIELD
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,1,2,2,8,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/LineNumberTable.java,,,setLineNumberTable([Lorg/apache/commons/bcel6/classfile/LineNumber;)V,unfixed,0,,org.apache.commons.bcel6.classfile.LineNumberTable.setLineNumberTable(LineNumber[]),main\java\org\apache\commons\bcel6\classfile\LineNumberTable.java,123,123,line_number_table
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,2,2,6,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/LocalVariableTable.java,,,setLocalVariableTable([Lorg/apache/commons/bcel6/classfile/LocalVariable;)V,unfixed,0,,org.apache.commons.bcel6.classfile.LocalVariableTable.setLocalVariableTable(LocalVariable[]),main\java\org\apache\commons\bcel6\classfile\LocalVariableTable.java,159,159,local_variable_table
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,11,0,8,1,4,3,1,3,0,2,6,2,4,3,3,3,3,3,-1,-1,-1,-1,3,-1,2,3,-1,-1,0.38,3,3,3,3,2,2,6,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/LocalVariableTable.java,,,getLocalVariableTable()[Lorg/apache/commons/bcel6/classfile/LocalVariable;,unfixed,0,,org.apache.commons.bcel6.classfile.Code.getLocalVariableTable(),main\java\org\apache\commons\bcel6\classfile\Code.java,113,113,local_variable_table
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,0,Public Class,1,1,1,1,10,0,6,4,1,10,4,0,-1,0,0,-1,-1,-1,11,1,11,41,1,0,0,10,-1,152,23,74,24,35,56,-1,-1,-1,34,56,23,33,-1,-1,-1,-1,-1,4,4,5,4,-1,2,3,-1,18,9,0.76,20,20,21,14,2,2,6,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/LocalVariableTable.java,,,<init>(II[Lorg/apache/commons/bcel6/classfile/LocalVariable;Lorg/apache/commons/bcel6/classfile/Constan1ool;)V,unfixed,0,,org.apache.commons.bcel6.classfile.LocalVariableTable,main\java\org\apache\commons\bcel6\classfile\LocalVariableTable.java,57,57,local_variable_table
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,0,Public Class,1,1,1,1,6,0,5,0,1,10,4,0,-1,0,0,-1,-1,-1,11,1,11,41,1,0,0,10,-1,113,20,68,20,32,26,-1,-1,-1,32,53,21,32,-1,-1,-1,-1,-1,3,3,3,3,-1,2,2,-1,18,9,0.38,19,19,19,13,2,2,6,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/LocalVariableTypeTable.java,,,<init>(II[Lorg/apache/commons/bcel6/classfile/LocalVariable;Lorg/apache/commons/bcel6/classfile/Constan1ool;)V,unfixed,0,,org.apache.commons.bcel6.classfile.LocalVariableTypeTable,main\java\org\apache\commons\bcel6\classfile\LocalVariableTypeTable.java,67,67,local_variable_type_table
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,2,2,6,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/LocalVariableTypeTable.java,,,setLocalVariableTable([Lorg/apache/commons/bcel6/classfile/LocalVariable;)V,unfixed,0,,org.apache.commons.bcel6.classfile.LocalVariableTable.setLocalVariableTable(LocalVariable[]),main\java\org\apache\commons\bcel6\classfile\LocalVariableTable.java,110,110,local_variable_type_table
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,2,2,6,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/LocalVariableTypeTable.java,,,getLocalVariableTypeTable()[Lorg/apache/commons/bcel6/classfile/LocalVariable;,unfixed,0,,org.apache.commons.bcel6.classfile.LocalVariableTypeTable.getLocalVariableTypeTable(),main\java\org\apache\commons\bcel6\classfile\LocalVariableTypeTable.java,96,96,local_variable_type_table
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,10,0,6,1,3,4,4,2,0,2,4,1,3,2,2,2,1,0,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.67,2,2,2,1,2,2,2,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/Method.java,,,ge1arameterAnnotationEntries()[Lorg/apache/commons/bcel6/classfile/ParameterAnnotationEntry;,unfixed,0,,org.apache.commons.bcel6.classfile.Method.ge1arameterAnnotationEntries(),main\java\org\apache\commons\bcel6\classfile\Method.java,268,268,parameterAnnotationEntries
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,2,2,4,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/MethodParameters.java,,,ge1arameters()[Lorg/apache/commons/bcel6/classfile/MethodParameter;,unfixed,0,,org.apache.commons.bcel6.classfile.MethodParameters.ge1arameters(),main\java\org\apache\commons\bcel6\classfile\MethodParameters.java,48,48,parameters
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,2,2,4,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/MethodParameters.java,,,se1arameters([Lorg/apache/commons/bcel6/classfile/MethodParameter;)V,unfixed,0,,org.apache.commons.bcel6.classfile.MethodParameters.se1arameters(MethodParameter[]),main\java\org\apache\commons\bcel6\classfile\MethodParameters.java,52,52,parameters
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,1,2,2,2,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/ParameterAnnotationEntry.java,,,getAnnotationEntries()[Lorg/apache/commons/bcel6/classfile/AnnotationEntry;,unfixed,0,,org.apache.commons.bcel6.classfile.Annotations.getAnnotationEntries(),main\java\org\apache\commons\bcel6\classfile\Annotations.java,70,70,annotation_table
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,0,Public Abstract Class,1,1,1,1,9,0,4,4,1,7,3,2,-1,0,0,-1,-1,-1,8,1,8,38,1,0,0,7,-1,100,16,44,16,17,40,-1,-1,-1,17,29,13,16,-1,-1,-1,-1,-1,2,2,2,1,-1,2,1,-1,25,25,0.91,10,10,10,8,2,2,8,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/ParameterAnnotations.java,,,<init>(BII[Lorg/apache/commons/bcel6/classfile/ParameterAnnotationEntry;Lorg/apache/commons/bcel6/classfile/Constan1ool;)V,unfixed,0,,org.apache.commons.bcel6.classfile.ParameterAnnotations,main\java\org\apache\commons\bcel6\classfile\ParameterAnnotations.java,64,64,parameter_annotation_table
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,1,2,2,8,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/ParameterAnnotations.java,,,se1arameterAnnotationTable([Lorg/apache/commons/bcel6/classfile/ParameterAnnotationEntry;)V,unfixed,0,,org.apache.commons.bcel6.classfile.ParameterAnnotations.se1arameterAnnotationTable(ParameterAnnotationEntry[]),main\java\org\apache\commons\bcel6\classfile\ParameterAnnotations.java,85,85,parameter_annotation_table
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,10,0,6,1,3,4,4,2,0,2,4,1,3,2,2,2,1,0,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.67,2,2,2,1,2,2,8,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/ParameterAnnotations.java,,,ge1arameterAnnotationEntries()[Lorg/apache/commons/bcel6/classfile/ParameterAnnotationEntry;,unfixed,0,,org.apache.commons.bcel6.classfile.Method.ge1arameterAnnotationEntries(),main\java\org\apache\commons\bcel6\classfile\Method.java,101,101,parameter_annotation_table
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,1,2,2,8,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/ParameterAnnotations.java,,,ge1arameterAnnotationTable()[Lorg/apache/commons/bcel6/classfile/ParameterAnnotationEntry;,unfixed,0,,org.apache.commons.bcel6.classfile.ParameterAnnotations.ge1arameterAnnotationTable(),main\java\org\apache\commons\bcel6\classfile\ParameterAnnotations.java,93,93,parameter_annotation_table
I18N,DM_DEFAULT_ENCODING,1,19,1,0,Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,2,2,6,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/Signature.java,,,getData()Ljava/lang/String;,unfixed,0,,org.apache.commons.bcel6.classfile.Signature.MyByteArrayInputStream.getData(),main\java\org\apache\commons\bcel6\classfile\Signature.java,137,137,NO_FIELD
I18N,DM_DEFAULT_ENCODING,1,19,1,0,Public Class,1,1,2,1,10,0,7,3,1,15,5,0,-1,6,0,-1,-1,-1,10,1,16,46,1,3,0,12,-1,244,39,138,36,77,71,-1,-1,-1,63,97,31,66,-1,-1,-1,-1,-1,8,8,10,3,-1,2,3,-1,68,50,0.51,29,29,36,18,2,2,6,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/Signature.java,,,<init>(Ljava/lang/String;)V,unfixed,0,,org.apache.commons.bcel6.classfile.Signature,main\java\org\apache\commons\bcel6\classfile\Signature.java,132,132,NO_FIELD
DODGY_CODE,DLS_DEAD_LOCAL_STORE,3,20,1,0,Private Static Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,41,0,37,5,28,5,14,16,1,22,29,6,23,8,8,10,1,2,-1,-1,-1,-1,0,-1,3,0,-1,-1,0.14,8,8,10,1,2,2,6,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/Signature.java,,,matchIdent(Lorg/apache/commons/bcel6/classfile/Signature$MyByteArrayInputStream;Ljava/lang/StringBuilder;)V,unfixed,0,,"org.apache.commons.bcel6.classfile.Signature.matchIdent(MyByteArrayInputStream,StringBuilder)",main\java\org\apache\commons\bcel6\classfile\Signature.java,172,172,NO_FIELD
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,0,Public Class,1,1,1,1,10,0,6,3,1,10,4,0,-1,0,0,-1,-1,-1,9,1,9,39,1,0,0,8,-1,136,19,63,19,32,56,-1,-1,-1,35,52,20,32,-1,-1,-1,-1,-1,3,3,3,1,-1,2,2,-1,11,11,0.89,16,16,16,9,2,2,6,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/StackMap.java,,,<init>(II[Lorg/apache/commons/bcel6/classfile/StackMapEntry;Lorg/apache/commons/bcel6/classfile/Constan1ool;)V,unfixed,0,,org.apache.commons.bcel6.classfile.StackMap,main\java\org\apache\commons\bcel6\classfile\StackMap.java,53,53,map
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,1,2,2,6,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/StackMap.java,,,getStackMap()[Lorg/apache/commons/bcel6/classfile/StackMapEntry;,unfixed,0,,org.apache.commons.bcel6.classfile.StackMap.getStackMap(),main\java\org\apache\commons\bcel6\classfile\StackMap.java,96,96,map
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,11,0,8,2,5,4,3,2,0,6,8,3,5,2,2,2,1,0,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.5,2,2,2,1,2,2,6,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/StackMap.java,,,setStackMap([Lorg/apache/commons/bcel6/classfile/StackMapEntry;)V,unfixed,0,,org.apache.commons.bcel6.classfile.StackMap.setStackMap(StackMapEntry[]),main\java\org\apache\commons\bcel6\classfile\StackMap.java,104,104,map
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,2,2,4,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/StackMapEntry.java,,,getTypesOfStackItems()[Lorg/apache/commons/bcel6/classfile/StackMapType;,unfixed,0,,org.apache.commons.bcel6.classfile.StackMapEntry.getTypesOfStackItems(),main\java\org\apache\commons\bcel6\classfile\StackMapEntry.java,373,373,types_of_stack_items
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,2,2,4,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/StackMapEntry.java,,,getTypesOfLocals()[Lorg/apache/commons/bcel6/classfile/StackMapType;,unfixed,0,,org.apache.commons.bcel6.classfile.StackMapEntry.getTypesOfLocals(),main\java\org\apache\commons\bcel6\classfile\StackMapEntry.java,353,353,types_of_locals
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,0,3,1,1,2,2,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0.67,1,1,1,1,2,2,6,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/Synthetic.java,,,getBytes()[B,unfixed,0,,org.apache.commons.bcel6.classfile.ConstantClass.getBytes(Constan1ool),main\java\org\apache\commons\bcel6\classfile\ConstantClass.java,118,118,bytes
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,0,Public Class,1,1,1,1,10,0,5,5,1,12,4,0,-1,0,0,-1,-1,-1,9,1,9,39,1,0,0,8,-1,131,19,54,18,24,58,-1,-1,-1,21,35,13,22,-1,-1,-1,-1,-1,2,2,2,1,-1,2,1,-1,22,11,1.07,13,13,13,9,2,2,6,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/Synthetic.java,,,<init>(II[BLorg/apache/commons/bcel6/classfile/Constan1ool;)V,unfixed,0,,org.apache.commons.bcel6.classfile.Synthetic,main\java\org\apache\commons\bcel6\classfile\Synthetic.java,62,62,bytes
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,1,2,2,6,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/Synthetic.java,,,setBytes([B)V,unfixed,0,,org.apache.commons.bcel6.classfile.ConstantDouble.setBytes(double),main\java\org\apache\commons\bcel6\classfile\ConstantDouble.java,126,126,bytes
